stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
4204,"VAULNAVEYS-LE-BAS, VAULNAVEYS-LE-BAS LE VILLAGE",45.10549,5.80042,,GENVAULBAS,1
4205,"VAULNAVEYS-LE-HAUT, VAULNAVEYS-LE-HAUT LE VILLAGE",45.11935,5.8111,,GENVAULHAUT,1
4206,"VAULNAVEYS-LE-HAUT, VAULNAVEYS-LE-HAUT LE VILLAGE",45.11934,5.81099,,GENVAULHAUT,1
4207,"VAULNAVEYS-LE-HAUT, LES ALBERGES",45.13086,5.81897,,GENALBERGES,1
4209,"VAULNAVEYS-LE-HAUT, LA TUILERIE",45.1363,5.82481,,GENLATUILE,1
4210,"VAULNAVEYS-LE-HAUT, LA TUILERIE",45.13617,5.82423,,GENLATUILE,1
4211,"SAINT-MARTIN-D'URIAGE, URIAGE GARE",45.14399,5.82949,,GENURIAGE,0
4212,"SAINT-MARTIN-D'URIAGE, URIAGE GARE",45.14395,5.82915,,GENURIAGE,0
4221,"VIZILLE, COLLEGE DES MATTONS",45.08654,5.77467,,GENCOLMATTO,0
4223,"VIZILLE, LTE",45.06908,5.76645,,GENLYCEETEC,0
4224,"SAINT-MARTIN-LE-VINOUX, 16 AOUT 1944",45.20413,5.71545,,GENGUERIMAN,0
4225,"SAINT-MARTIN-LE-VINOUX, 16 AOUT 1944",45.20414,5.71545,,GENGUERIMAN,0
4226,"SAINT-MARTIN-LE-VINOUX, CLOS SAINT MARTIN",45.20681,5.71287,,GENCLOSSTMA,0
4227,"SAINT-MARTIN-LE-VINOUX, CLOS SAINT MARTIN",45.20682,5.71283,,GENCLOSSTMA,0
4228,"SAINT-MARTIN-LE-VINOUX, CLOS GERARD GRUEL",45.20968,5.71052,,GENCLOSGRUE,0
4229,"SAINT-MARTIN-LE-VINOUX, CLOS GERARD GRUEL",45.20963,5.71062,,GENCLOSGRUE,0
4230,"SAINT-MARTIN-LE-VINOUX, LA BANCHARDIERE",45.21726,5.71279,,GENBANCHARD,0
4231,"SAINT-MARTIN-LE-VINOUX, LA BANCHARDIERE",45.21722,5.71284,,GENBANCHARD,0
4232,"GRENOBLE, CASAMAURES - VILLAGE",45.19896,5.71813,,GENCASAVILL,1
4233,"GRENOBLE, CASAMAURES - VILLAGE",45.19899,5.71799,,GENCASAVILL,1
4236,"VIZILLE, LES ALLAS",45.07547,5.7786,,GENLESALLAS,1
4237,"VIZILLE, LES ALLAS",45.07544,5.77841,,GENLESALLAS,1
4238,"VIZILLE, LES CORNIERS",45.08176,5.78758,,GENCORNIERS,1
4239,"VIZILLE, LES CORNIERS",45.08143,5.7875,,GENCORNIERS,1
4240,"VIZILLE, LE PONT DU MAS",45.08797,5.78954,,GENPONTMAS,1
4241,"VIZILLE, LE PONT DU MAS",45.08793,5.78977,,GENPONTMAS,1
4242,"VAULNAVEYS-LE-BAS, LES TRAVERS",45.09132,5.79162,,GENTRAVERS,1
4243,"VAULNAVEYS-LE-BAS, LES TRAVERS",45.09106,5.79159,,GENTRAVERS,1
4244,"VAULNAVEYS-LE-BAS, LE PLATRE",45.09398,5.79326,,GENLEPLATRE,1
4245,"VAULNAVEYS-LE-BAS, LE PLATRE",45.09384,5.79326,,GENLEPLATRE,1
4246,"VAULNAVEYS-LE-BAS, MAISON BLANCHE",45.11181,5.80512,,GENMAISON,1
4247,"VAULNAVEYS-LE-BAS, MAISON BLANCHE",45.11168,5.80489,,GENMAISON,1
4248,"VAULNAVEYS-LE-HAUT, MARCHANDISES",45.11483,5.80767,,GENMARCHAND,1
4249,"VAULNAVEYS-LE-HAUT, MARCHANDISES",45.11514,5.80809,,GENMARCHAND,1
4250,"VAULNAVEYS-LE-HAUT, ECOLE JULES BRUANT",45.12172,5.8144,,GENJBRUANT,1
4251,"VAULNAVEYS-LE-HAUT, ECOLE JULES BRUANT",45.12136,5.81416,,GENJBRUANT,1
4252,"VAULNAVEYS-LE-HAUT, LES GUICHARDS",45.12759,5.81678,,GENGUICHARD,1
4253,"VAULNAVEYS-LE-HAUT, LES GUICHARDS",45.12565,5.81688,,GENGUICHARD,1
4262,"VENON, LE CHENIL",45.1631,5.8123,,GENLECHENIL,1
4263,"SAINT-MARTIN-D'URIAGE, LE CHENIL",45.16311,5.81305,,GENLECHENIL,1
4264,"GIERES, LES TERRATS",45.16914,5.79285,,GENTERRATS,0
4265,"GIERES, LES TERRATS",45.16885,5.79363,,GENTERRATS,0
4266,"GIERES, LA COMBE",45.17412,5.79001,,GENLACOMBE,0
4267,"GIERES, LA COMBE",45.1728,5.78988,,GENLACOMBE,0
4278,"SAINT-EGREVE, BELLEVUE",45.24406,5.69244,,GENBELLEVU,0
4279,"SAINT-EGREVE, BELLEVUE",45.24417,5.69253,,GENBELLEVU,1
4280,"GRENOBLE, ESCLANGON",45.19125,5.70683,,GENESCLANGO,0
4281,"GRENOBLE, ESCLANGON",45.19158,5.7065,,GENESCLANGO,1
4282,"SAINT-EGREVE, CHAMPY",45.23991,5.69158,,GENCHAMPY,0
4283,"SAINT-EGREVE, CHAMPY",45.23992,5.69165,,GENCHAMPY,0
4288,"MONT-SAINT-MARTIN, COLAVIERE",45.27237,5.67606,,GENCOLAVIER,0
4289,"MONT-SAINT-MARTIN, COLAVIERE",45.27232,5.6761,,GENCOLAVIER,0
4292,"VAULNAVEYS-LE-HAUT, LES ALBERGES",45.13148,5.81903,,GENALBERGES,1
4293,"SASSENAGE, CHAMECHAUDE",45.20546,5.68326,,GENCHAMECHA,0
4296,"CORENC, LA GARENNE",45.22729,5.76583,,GENGARENNE,0
4297,"LA TRONCHE, CIMETIERE DU GRAND SABLON",45.19251,5.74551,,GENCIMETIGS,1
4298,"LA TRONCHE, CIMETIERE DU GRAND SABLON",45.19247,5.74534,,GENCIMETIGS,1
4299,"LA TRONCHE, HOPITAL",45.20152,5.74227,,GENTRONCHOP,0
4300,"GRENOBLE, STADE LESDIGUIERES",45.16468,5.71066,,GENSTADLESD,1
4301,"GRENOBLE, STADE LESDIGUIERES",45.16437,5.71062,,GENSTADLESD,1
4302,"VIF, LA VALONNE",45.05027,5.67157,,GENLAVALONE,1
4303,"VIF, LA VALONNE",45.05031,5.67129,,GENLAVALONE,1
4304,"GRENOBLE, LOUISE MICHEL",45.17018,5.71291,,GENLMICHEL,1
4305,"GRENOBLE, ALLIES",45.17339,5.71418,,GENALLIES,1
4306,"GRENOBLE, ALLIES",45.17331,5.714,,GENALLIES,1
4307,"GRENOBLE, VALLIER - LIBERATION",45.17908,5.71613,,GENVALLIBE,1
4308,"GRENOBLE, VALLIER - LIBERATION",45.17857,5.71577,,GENVALLIBE,1
4508,"GRENOBLE, SAINT-BRUNO",45.18835,5.71365,,GENSTBRUNOT,0
4509,"GRENOBLE, SAINT-BRUNO",45.18834,5.71405,,GENSTBRUNO,0
4510,"GRENOBLE, BERRIAT-LE MAGASIN",45.1888,5.7065,,GENBERRIAT,0
4511,"GRENOBLE, BERRIAT-LE MAGASIN",45.18879,5.70692,,GENBERRIAT,0
4512,"FONTAINE, LES FONTAINADES",45.18905,5.69835,,GENFONTAINA,0
4513,"FONTAINE, LES FONTAINADES",45.1891,5.69869,,GENFONTAINA,0
4514,"FONTAINE, LOUIS MAISONNAT",45.18921,5.69399,,GENMAISONNA,0
4515,"FONTAINE, LOUIS MAISONNAT",45.18919,5.69448,,GENMAISONNA,0
4516,"FONTAINE, HOTEL DE VILLE - LA SOURCE",45.19142,5.68738,,GENFONTAHDV,0
4517,"FONTAINE, HOTEL DE VILLE - LA SOURCE",45.19173,5.68656,,GENFONTAHDV,0
4518,"FONTAINE, CHARLES MICHELS",45.19405,5.67994,,GENCHARLMIC,0
4519,"FONTAINE, CHARLES MICHELS",45.19398,5.68011,,GENCHARLMIC,0
4520,"FONTAINE, LA POYA",45.19707,5.67254,,GENLAPOYA,0
4521,"FONTAINE, LA POYA",45.19731,5.67221,,GENLAPOYA,0
4550,"GIERES, GIERES GARE - UNIVERSITES",45.18528,5.78409,,GENGIERGARE,0
4551,"GIERES, GIERES GARE - UNIVERSITES",45.18517,5.78421,,GENGIERGARE,0
4552,"GIERES, PLAINE DES SPORTS",45.18742,5.78476,,GENPLAINEDS,0
4553,"GIERES, PLAINE DES SPORTS",45.18751,5.78493,,GENPLAINEDS,0
4554,"GIERES, BIOLOGIE",45.19196,5.77526,,GENBIOLOGIE,0
4555,"GIERES, BIOLOGIE",45.19194,5.77475,,GENBIOLOGIE,0
4556,"SAINT-MARTIN-D'HERES, BIBLIOTHEQUES UNIVERSITAIRES",45.19168,5.77039,,GENBIBLIUNI,0
4557,"SAINT-MARTIN-D'HERES, BIBLIOTHEQUES UNIVERSITAIRES",45.19168,5.77034,,GENBIBLIUNI,0
4558,"SAINT-MARTIN-D'HERES, GABRIEL FAURE",45.19165,5.76404,,GENGABFAURE,0
4559,"SAINT-MARTIN-D'HERES, GABRIEL FAURE",45.19179,5.76405,,GENGABFAURE,0
4560,"SAINT-MARTIN-D'HERES, HECTOR BERLIOZ - UNIVERSITES",45.19136,5.75941,,GENHBERLUNI,0
4561,"SAINT-MARTIN-D'HERES, HECTOR BERLIOZ - UNIVERSITES",45.19144,5.75933,,GENHBERLUNI,0
4562,"SAINT-MARTIN-D'HERES, NEYRPIC - BELLEDONNE",45.18653,5.75706,,GENNEYRBELL,0
4563,"SAINT-MARTIN-D'HERES, NEYRPIC - BELLEDONNE",45.18689,5.75686,,GENNEYRBELL,0
4564,"SAINT-MARTIN-D'HERES, PERI - BROSSOLETTE",45.1876,5.75258,,GENPERIBROS,0
4565,"SAINT-MARTIN-D'HERES, PERI - BROSSOLETTE",45.18783,5.75123,,GENPERIBROS,0
4566,"GRENOBLE, FLANDRIN - VALMY",45.18697,5.74457,,GENVALMY,0
4567,"GRENOBLE, FLANDRIN - VALMY",45.18712,5.7445,,GENFLANVALM,0
4568,"LA TRONCHE, GRAND SABLON",45.19893,5.7496,,GENSABLONS,0
4569,"LA TRONCHE, GRAND SABLON",45.199,5.74967,,GENSABLONS,0
4570,"LA TRONCHE, MICHALLON",45.2005,5.74567,,GENMICHALLO,0
4571,"LA TRONCHE, MICHALLON",45.20044,5.74504,,GENMICHALLO,0
4572,"LA TRONCHE, HOPITAL",45.20091,5.74165,,GENTRONCHOP,0
4573,"LA TRONCHE, HOPITAL",45.20105,5.7416,,GENTRONCHOP,0
4574,"GRENOBLE, ILE VERTE",45.19681,5.73607,,GENILEVERTE,0
4575,"GRENOBLE, ILE VERTE",45.19659,5.73575,,GENILEVERTE,0
4576,"GRENOBLE, HOTEL DE POLICE",45.19407,5.7357,,GENHOPOLICE,0
4577,"GRENOBLE, HOTEL DE POLICE",45.19297,5.73652,,GENHOPOLICE,0
4578,"GRENOBLE, SAINT-ROCH",45.19179,5.73795,,GENSTROCH,0
4579,"GRENOBLE, SAINT-ROCH",45.19169,5.7378,,GENSTROCH,0
4580,"GRENOBLE, MUTUALITE",45.19047,5.73655,,GENMUTUALIT,0
4581,"GRENOBLE, MUTUALITE",45.19078,5.73555,,GENMUTUALIT,0
4582,"GRENOBLE, VERDUN - PREFECTURE",45.18829,5.73167,,GENVERDUN,0
4598,"GRENOBLE, HOTEL DE VILLE",45.18738,5.73755,,GENGREHOTEL,0
4599,"GRENOBLE, HOTEL DE VILLE",45.18754,5.7375,,GENGREHOTEL,0
4600,"GRENOBLE, CHAVANT",45.18451,5.7318,,GENCHAVANT,0
4601,"GRENOBLE, CHAVANT",45.18455,5.73151,,GENCHAVANT,0
4602,"GRENOBLE, GUSTAVE RIVET",45.18221,5.72821,,GENGUSTRIVE,0
4603,"GRENOBLE, GUSTAVE RIVET",45.18247,5.72795,,GENGUSTRIVE,0
4604,"GRENOBLE, FOCH - FERRIE",45.18071,5.72286,,GENFOCHFERI,0
4605,"GRENOBLE, FOCH - FERRIE",45.18099,5.72275,,GENFOCHFERI,0
4606,"GRENOBLE, VALLIER - JAURES",45.18019,5.71581,,GENVALLJAUR,0
4607,"GRENOBLE, VALLIER - JAURES",45.18042,5.71592,,GENVALLJAUR,0
4608,"GRENOBLE, VALLIER - DOCTEUR CALMETTE",45.17999,5.71099,,GENDRCALMET,0
4609,"GRENOBLE, VALLIER - DOCTEUR CALMETTE",45.18028,5.71113,,GENDRCALME,0
4610,"GRENOBLE, VALLIER - CATANE",45.17994,5.70642,,GENVALLCATA,0
4611,"GRENOBLE, VALLIER - CATANE",45.1802,5.70639,,GENVALLCATA,0
4612,"SEYSSINET-PARISET, SEYSSINET HOTEL DE VILLE",45.17985,5.69707,,GENSEYHDV,0
4613,"SEYSSINET-PARISET, SEYSSINET HOTEL DE VILLE",45.18037,5.69592,,GENSEYHDV,0
4614,"SEYSSINET-PARISET, FAUCONNIERE",45.17669,5.69415,,GENFAUCONNI,0
4615,"SEYSSINET-PARISET, FAUCONNIERE",45.17684,5.69399,,GENFAUCONNI,0
4616,"SEYSSINET-PARISET, GRAND PRE",45.17183,5.69412,,GENGRANDPRE,0
4617,"SEYSSINET-PARISET, GRAND PRE",45.17143,5.69391,,GENGRANDPRE,0
4618,"SEYSSINS, MAS DES ILES",45.16776,5.6941,,GENMASDESIL,0
4619,"SEYSSINS, MAS DES ILES",45.16771,5.69397,,GENMASDESIL,0
4620,"SEYSSINS, LE PRISME",45.16623,5.69023,,GENPRISME,0
4621,"SEYSSINS, LE PRISME",45.16639,5.69063,,GENPRISME,0
4622,"GRENOBLE, ALSACE-LORRAINE",45.18874,5.71916,,GENALSACELO,0
4623,"GRENOBLE, ALSACE-LORRAINE",45.18835,5.71919,,GENALSACELO,0
4624,"GRENOBLE, GARES",45.19094,5.71555,,GENGARESNCF,0
4625,"GRENOBLE, FELIX VIALLET",45.1907,5.71771,,GENFELIXVIA,0
4626,"GRENOBLE, FELIX VIALLET",45.1907,5.71771,,GENFELIXVIA,0
4627,"GRENOBLE, GARES",45.19095,5.71557,,GENGARESNCF,0
4628,"GRENOBLE, DOCTEUR MAZET",45.19127,5.72153,,GENDRMAZET,0
4629,"GRENOBLE, DOCTEUR MAZET",45.19132,5.72253,,GENDRMAZET,0
4630,"GRENOBLE, VICTOR HUGO",45.18953,5.72498,,GENVICTHUGO,0
4631,"GRENOBLE, VICTOR HUGO",45.18904,5.7254,,GENVICTHUGO,0
4632,"GRENOBLE, DOCTEUR MARTIN",45.18789,5.72678,,GENDRMARTIN,0
4633,"GRENOBLE, DOCTEUR MARTIN",45.18728,5.72731,,GENDRMARTIN,0
4634,"GRENOBLE, CHAVANT",45.18505,5.73237,,GENCHAVANT,0
4635,"GRENOBLE, CHAVANT",45.18483,5.73246,,GENCHAVANT,0
4672,"GRENOBLE, GAMBETTA",45.18845,5.72317,,GENGAMBETTA,1
4673,"GRENOBLE, GAMBETTA",45.18862,5.72294,,GENGAMBETTA,1
4674,"GRENOBLE, PRESQU'ILE",45.20578,5.6995,,GENPRESQUIL,1
4675,"GRENOBLE, PRESQU'ILE",45.20594,5.69971,,GENPRESQUIL,1
4676,"SAINT-MARTIN-LE-VINOUX, HOTEL DE VILLE",45.20815,5.70702,,GENMAIRIESM,1
4677,"SAINT-MARTIN-LE-VINOUX, HOTEL DE VILLE",45.20785,5.70657,,GENMAIRIESM,1
4678,"GRENOBLE, STADE LESDIGUIERES",45.1639,5.71101,,GENSTADLESD,1
4679,"GRENOBLE, STADE LESDIGUIERES",45.16385,5.7108,,GENSTADLESD,1
4680,"SEYSSINET-PARISET, BOUCHAYER-HOTEL DE VILLE",45.18076,5.69438,,GENSEYHDV,0
4681,"SEYSSINET-PARISET, BOUCHAYER-HOTEL DE VILLE",45.18118,5.69445,,GENSEYHDV,0
4682,"SEYSSINET-PARISET, SEYSSINET-PARISET HOTEL DE VILLE",45.18037,5.69526,,GENSEYHDV,0
4683,"GRENOBLE, POLYGONE SCIENTIFIQUE",45.20457,5.69853,,GENPOLYGSCI,1
4685,"ECHIROLLES, AUGUSTE DELAUNE",45.14336,5.71423,,GENADELAUNE,1
4686,"ECHIROLLES, AUGUSTE DELAUNE",45.14341,5.71427,,GENADELAUNE,1
4687,"SEYSSINET-PARISET, BELVEDERE",45.1765,5.68821,,GENBELVEDER,0
4688,"SEYSSINET-PARISET, BELVEDERE",45.17676,5.68853,,GENBELVEDER,0
4691,"FONTANIL-CORNILLON, LE FONTANIL CIMETIERE",45.25822,5.66408,,GENFONTCIM,0
4692,"FONTANIL-CORNILLON, LE FONTANIL CIMETIERE",45.25823,5.66385,,GENFONTCIM,0
4737,"JARRIE, LES CHABERTS",45.10732,5.74932,,GENCHABER,0
4738,"JARRIE, LES CHABERTS",45.10734,5.74936,,GENCHABER,0
4743,"SEYSSINET-PARISET, MURAILLES",45.17825,5.69178,,GENLAMURAIL,0
4744,"SEYSSINET-PARISET, MURAILLES",45.17844,5.6921,,GENLAMURAIL,0
4745,"VARCES-ALLIERES-ET-RISSET, REPUBLIQUE",45.08585,5.68254,,GENVARCESRE,1
4746,"JARRIE, LE PLATRE",45.11771,5.7478,,GENLEPLATR,1
4747,"JARRIE, LE PLATRE",45.11776,5.7479,,GENLEPLATR,1
4748,"MONT-SAINT-MARTIN, LA RIVOIRE",45.26869,5.6686,,GENLARIVOI,0
4749,"MONT-SAINT-MARTIN, LA RIVOIRE",45.26873,5.66854,,GENLARIVOI,0
4753,"SAINT-MARTIN-LE-VINOUX, LA BUISSERATIERE",45.22311,5.7177,,GENBUIS,1
4754,"SAINT-MARTIN-LE-VINOUX, LA BUISSERATIERE",45.22308,5.71778,,GENBUIS,1
4811,"CORENC, MONUMENT",45.21702,5.75367,,GENMONUMENT,0
4812,"CORENC, MONUMENT",45.217,5.7536,,GENMONUMENT,0
4815,"SAINT-MARTIN-LE-VINOUX, LE REPOSOIR",45.20979,5.71649,,GENREPOSOIR,1
4816,"SAINT-MARTIN-LE-VINOUX, LE REPOSOIR",45.20945,5.71644,,GENREPOSOIR,1
4854,"JARRIE, LE VERNET CROIX",45.09617,5.73978,,GENVERNET,0
4855,"JARRIE, LE VERNET CROIX",45.09617,5.73976,,GENVERNET,0
4856,"JARRIE, LES CHARBONNAUX",45.10098,5.74216,,GENCHARBON,0
4857,"JARRIE, LES CHARBONNAUX",45.10095,5.74213,,GENCHARBON,0
4858,"JARRIE, MAUPERTUIS",45.10558,5.74645,,GENMAUPERTJ,0
4859,"JARRIE, MAUPERTUIS",45.10561,5.74645,,GENMAUPERTJ,0
4862,"JARRIE, LE CLOS JOUVIN",45.09441,5.74362,,GENCLOJOU,0
4863,"JARRIE, LE CLOS JOUVIN",45.0944,5.74362,,GENCLOJOU,0
4898,"QUAIX-EN-CHARTREUSE, ECOLES",45.25346,5.71992,,GENECOLE,0
4899,"VENON, CUL FROID",45.17006,5.80859,,GENCULFROID,1
4900,"VENON, CUL FROID",45.17006,5.80858,,GENCULFROID,1
4901,"VENON, LA FRENAIE",45.1734,5.79512,,GENFRENAIE,1
4902,"VENON, LA FRENAIE",45.17338,5.79514,,GENFRENAIE,1
4905,"VIZILLE, LE CHATEAU",45.07557,5.77247,,GENCHAT,1
4906,"VIZILLE, LE CHATEAU",45.07572,5.77221,,GENCHAT,1
4908,"FONTAINE, PLACE DU MARCHE CACHIN",45.1956,5.69083,,GENPLACMARC,0
4909,"FONTAINE, LES ECRINS",45.1975,5.68632,,GENECRINS,0
4910,"FONTAINE, LES ECRINS",45.19753,5.68631,,GENECRINS,1
4911,"FONTAINE, RUE PASTEUR",45.19433,5.69419,,GENRUEPASTE,0
4912,"FONTAINE, RUE PASTEUR",45.19437,5.69417,,GENRUEPASTE,1
4913,"SEYSSINET-PARISET, BERGES - VERCORS",45.18367,5.69045,,GENARBERGES,0
4914,"MEYLAN, HAUTS DE MEYLAN (EXPRESS)",45.2183,5.77922,,GENHAUTMEL,0
4915,"MEYLAN, HAUTS DE MEYLAN (EXPRESS)",45.21835,5.77924,,GENHAUTMEL,0
4916,"GIERES, EDELWEISS",45.18129,5.78811,,GENEDELWEIS,0
4917,"GIERES, EDELWEISS",45.18145,5.78803,,GENEDELWEIS,0
4918,"SAINT-EGREVE, CHEMIN FIANCEY",45.22865,5.69171,,GENFIANCEY,0
4919,"SAINT-EGREVE, CHEMIN FIANCEY",45.2286,5.69174,,GENFIANCEY,0
4920,"PROVEYSIEUX, LA CHIAISE",45.26117,5.69831,,GENCHIAISE,0
4921,"PROVEYSIEUX, LA CHIAISE",45.26114,5.69833,,GENCHIAISE,0
4922,"SAINT-EGREVE, ROCHER D'ESCALADE",45.24377,5.6792,,GENROCHERES,0
4923,"SAINT-EGREVE, ROCHER D'ESCALADE",45.24375,5.67901,,GENROCHERES,0
4924,"SAINT-EGREVE, GAVANIERE",45.24122,5.68148,,GENGAVANIER,0
4925,"SAINT-EGREVE, GAVANIERE",45.24112,5.68156,,GENGAVANIER,0
5032,"SAINT-MARTIN-D'HERES, MAISON COMMUNALE",45.18412,5.75414,,GENMAISONCO,0
5033,"SAINT-MARTIN-D'HERES, MAISON COMMUNALE",45.1839,5.7541,,GENMAISONCO,0
5034,"SAINT-MARTIN-D'HERES, EDOUARD VAILLANT",45.17916,5.75539,,GENEDVAILLA,0
5035,"SAINT-MARTIN-D'HERES, EDOUARD VAILLANT",45.17929,5.75535,,GENEDVAILLA,0
5036,"SAINT-MARTIN-D'HERES, PARC JO BLANCHON",45.17585,5.75681,,GENBLANCHON,0
5037,"SAINT-MARTIN-D'HERES, PARC JO BLANCHON",45.17593,5.75681,,GENBLANCHON,0
5038,"SAINT-MARTIN-D'HERES, ETIENNE GRAPPE",45.17204,5.75775,,GENETIEGRAP,0
5039,"SAINT-MARTIN-D'HERES, ETIENNE GRAPPE",45.17222,5.75775,,GENETIEGRAP,0
5040,"SAINT-MARTIN-LE-VINOUX, ST M.LE VINOUX - MAIRIE",45.20785,5.70653,,GENSTMARTVI,0
5041,"SAINT-MARTIN-LE-VINOUX, ST M LE VINOUX - MAIRIE",45.20792,5.70664,,GENSTMARTVI,0
5054,"GRENOBLE, PALAIS DE JUSTICE",45.19123,5.71177,,GENPALJUSTI,0
5055,"GRENOBLE, PALAIS DE JUSTICE",45.19122,5.71174,,GENPALJUSTI,0
5056,"GRENOBLE, CITE INTERNATIONALE",45.19509,5.71121,,GENCITEINTE,0
5057,"GRENOBLE, CITE INTERNATIONALE",45.19507,5.71125,,GENCITEINTE,0
5058,"GRENOBLE, CEA CAMBRIDGE",45.20124,5.70584,,GENCEACAMB,0
5059,"GRENOBLE, CEA CAMBRIDGE",45.20121,5.70589,,GENCEACAMB,0
5060,"GRENOBLE, PRESQU'ILE",45.20573,5.69977,,GENPRESQUIL,0
5061,"GRENOBLE, PRESQU'ILE",45.20591,5.6999,,GENPRESQUIL,0
5065,"SAINT-MARTIN-D'HERES, NEYRPIC - BELLEDONNE",45.18659,5.75729,,GENNEYRBELL,0
5066,"SAINT-MARTIN-D'HERES, NEYRPIC - BELLEDONNE",45.18661,5.75729,,GENNEYRBELL,0
5069,"GRENOBLE, CASAMAURES - VILLAGE",45.19952,5.71688,,GENCASAVILL,0
5070,"GIERES, GIERES GARE - UNIVERSITES",45.18526,5.78464,,GENGIERGARE,0
5071,"SAINT-MARTIN-LE-VINOUX, HORLOGE",45.21382,5.69854,,GENHORLOGE,0
5072,"SAINT-MARTIN-LE-VINOUX, HORLOGE",45.21372,5.69852,,GENHORLOGE,0
5073,"SAINT-MARTIN-LE-VINOUX, NERON",45.21772,5.69396,,GENNERON,0
5074,"SAINT-MARTIN-LE-VINOUX, NERON",45.21758,5.6935,,GENNERON,0
5075,"SAINT-EGREVE, FIANCEY - PREDIEU",45.22303,5.68902,,GENPREDIEU,0
5076,"SAINT-EGREVE, FIANCEY - PREDIEU",45.22281,5.68604,,GENPREDIEU,0
5077,"SAINT-EGREVE, MURET",45.22608,5.68622,,GENMURET,0
5078,"SAINT-EGREVE, MURET",45.22575,5.68643,,GENMURET,0
5079,"SAINT-EGREVE, PONT DE VENCE",45.23006,5.68252,,GENPTVENCE,0
5080,"SAINT-EGREVE, PONT DE VENCE",45.2298,5.68247,,GENPTVENCE,0
5081,"SAINT-EGREVE, LA PINEA - ST ROBERT",45.2356,5.67581,,GENPINEA,0
5082,"SAINT-EGREVE, LA PINEA - ST ROBERT",45.23526,5.67599,,GENPINEA,0
5083,"SAINT-EGREVE, KARBEN",45.24229,5.67134,,GENKARBEN,0
5084,"SAINT-EGREVE, KARBEN",45.2421,5.67121,,GENKARBEN,0
5085,"FONTANIL-CORNILLON, RAFOUR",45.24833,5.66648,,GENRAFOUR,0
5086,"FONTANIL-CORNILLON, RAFOUR",45.24807,5.66657,,GENRAFOUR,0
5087,"FONTANIL-CORNILLON, FONTANIL - PALLUEL",45.25499,5.66164,,GENFONTANIL,0
5088,"FONTANIL-CORNILLON, FONTANIL - PALLUEL",45.25473,5.66164,,GENFONTANIL,0
6804,"VIZILLE, LTE",45.06912,5.76649,,GENLTE,0
6805,"VIZILLE, LTE",45.0691,5.76644,,GENLTE,0
6806,"VIZILLE, PEAGE DE VIZILLE",45.05704,5.77332,,GENPEAGEDEV,0
6807,"BRIE-ET-ANGONNES, NAPOLEON - SOUVEYRON",45.13108,5.777,,GENNAPOLEON,0
6808,"BRIE-ET-ANGONNES, NAPOLEON - SOUVEYRON",45.13109,5.77703,,GENNAPOLEON,0
6811,"MONTCHABOUD, MONTCHABOUD VILLAGE",45.09568,5.76341,,GENMONTCHAV,0
GEN16AOUT44,"SAINT-MARTIN-LE-VINOUX, RESISTANCE",45.20341,5.71433,1,,0
GEN8MAI1945,"SAINT-MARTIN-D'HERES, 8 MAI 1945",45.17106,5.75682,1,,0
GENABBEGREG,"GRENOBLE, ABBE GREGOIRE",45.18388,5.71174,1,,0
GENADELAUNE,"ECHIROLLES, AUGUSTE DELAUNE",45.1425,5.71542,1,,0
GENAIGUIHEX,"MEYLAN, AIGUINARDS-HEXAGONE",45.20512,5.76471,1,,0
GENALB1BELG,"GRENOBLE, ALBERT 1ER DE BELGIQUE",45.18168,5.73167,1,,0
GENALBERGES,"VAULNAVEYS-LE-HAUT, LES ALBERGES",45.13148,5.81903,1,,0
GENALEGRANG,"VIF, ALLEE DES GRANGES",45.05795,5.68472,1,,0
GENALEMBERT,"GRENOBLE, D'ALEMBERT",45.18422,5.71064,1,,0
GENALLENICE,"LE PONT-DE-CLAIX, ALLEES DE NICE",45.13166,5.7,1,,0
GENALLIES,"GRENOBLE, ALLIES",45.17398,5.71427,1,,0
GENALLOVES,"SAINT-MARTIN-D'HERES, LES ALLOVES",45.1719,5.76493,1,,0
GENALPEXPO,"EYBENS, ALPEXPO",45.15449,5.73379,1,,0
GENALSACELO,"GRENOBLE, ALSACE-LORRAINE",45.18911,5.7193,1,,0
GENANATFRAN,"GRENOBLE, ANATOLE FRANCE",45.17186,5.70495,1,,0
GENANCIEMAI,"FONTAINE, ANCIENNE MAIRIE",45.19272,5.67806,1,,0
GENANCIGARE,"SEYSSINS, ANCIENNE GARE",45.15978,5.68178,1,,0
GENANGONNES,"BRIE-ET-ANGONNES, LES ANGONNES",45.13993,5.77617,1,,0
GENANGUISSE,"SAINT-MARTIN-D'HERES, ANGUISSES",45.17782,5.77786,1,,0
GENARAGO,"GRENOBLE, ARAGO",45.19709,5.71174,1,,0
GENARBERGES,"SEYSSINET-PARISET, ARISTIDE BERGES",45.18551,5.69465,1,,0
GENARGOUD,"SEYSSINS, L'ARGOUD",45.15433,5.68029,1,,0
GENARGOUGES,"GRENOBLE, ANDRE ARGOUGES",45.17506,5.74475,1,,0
GENARLEQUIN,"GRENOBLE, ARLEQUIN",45.16359,5.73047,1,,0
GENARNAUDS,"DOMENE, LES ARNAUDS",45.20683,5.84788,1,,0
GENARZELIER,"LE GUA, L'ARZELIER",44.99692,5.60258,1,,0
